fwd_init_window_size,id_resp_p,fwd_pkts_payload_avg,fwd_pkts_payload_min,fwd_URG_flag_count,flow_SYN_flag_count,fwd_header_size_min,fwd_header_size_max,flow_pkts_payload_tot,flow_pkts_payload_max,flow_iat_min,payload_bytes_per_second,fwd_last_window_size,id_orig_p,fwd_pkts_payload_max,flow_FIN_flag_count,active_min,flow_pkts_payload_avg,bwd_pkts_per_sec,bwd_pkts_payload_avg,flow_pkts_per_sec,fwd_header_size_tot,bwd_header_size_max,fwd_iat_min,fwd_pkts_per_sec,fwd_pkts_payload_tot,active_avg,flow_pkts_payload_min,Attack_type,service_dhcp,service_dns,service_http,service_irc,service_mqtt,service_ntp,service_radius,service_ssl,service_unspec,proto_icmp,proto_tcp,proto_udp
0.0012817458197841864,0.0002174379803285557,0.09128108193549467,0.10882138443874774,0.0,0.12509759971513323,0.45443323840701005,0.38465107382205804,0.0,0.024238545309926293,0.0002778273494056608,0.4977276065396421,0.000828354784490505,0.382155612740761,0.08414162723114933,0.0,0.00011514249461774551,0.0521887197084236,0.5003540056691145,0.0017225742116844375,0.5006081375854535,0.0003320350360272386,0.4543843630768019,0.00014601659470491227,0.498913548984552,0.00021493120198103297,0.0006182845013133006,0.0003898707988893238,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0010585018618824704,0.00027679875945671006,0.09055707303135466,0.10861560712346849,0.0,0.12492965363826497,0.45445009657893143,0.3843506781615041,0.0004985920347089101,0.024326789040147238,0.00046880305068219873,0.18844228837087826,0.0009165035571065044,0.12313058443398087,0.08451783255133215,0.00018817913853963402,0.0,0.051565729263300664,0.18918762861877753,0.0,0.18851774104811286,0.00017187498293464085,0.45508587863813477,0.00019944196774098494,0.18661971212567321,0.0003338137066804649,0.0001461744719366,0.00014187056243031878,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0004807113229604571,0.00042550999613226545,0.09124291700703296,0.10923549636699287,0.0,0.12464406061705642,0.45454950361423263,0.3846835291423273,0.0,0.024257867455806877,0.0005880019174582027,0.23422822137992022,0.0006916606093639612,0.0781988043622342,0.08502239052968273,0.0,0.00031081666495140465,0.05162107350535455,0.2332371231185454,0.00038653084395753965,0.235642833560878,0.0,0.45467666071878227,0.0002523736036869022,0.23447955724124206,0.00018990474692540896,0.0004511366843224391,0.0004834075053669846,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0010988200448965374,0.0,0.0913121649257571,0.11014203007456172,0.0,0.12483237037184142,0.45438970835319914,0.38412819029949163,0.00022286454442461411,0.02392974923538453,0.0002822930446674293,0.0,0.0005831332349996,0.3645762209493755,0.0842345945092067,0.0004155121120662282,0.00028850608000787793,0.10380898061077834,0.0,6.98502167989421e-05,0.0,0.0,0.0029332321144650594,0.0,0.0,0.0002065206938096508,0.0003961617240936515,0.10969856860302532,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0004940221384437424,0.6379283657278987,0.03363379839819141,0.036478805446091146,0.0,0.00028504673742932676,0.1809954979753296,0.1531776628491116,8.057863667160073e-05,0.006669955660960203,0.0,0.0,0.0,0.8973573285681562,0.032283027027982844,0.000272133674575673,0.0001791367209808141,0.03701467422695365,0.0,0.0,0.0,0.0,0.0023761319379401015,0.0,0.0,0.0,0.0009386827370353948,0.0464842774305863,NMAP_UDP_SCAN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0007807995283100792,0.0,0.09090082327948812,0.1094389934536468,0.0,0.12468290652080836,0.45451471912245844,0.3842379988530772,0.0002541293190669367,0.023258566329847474,0.0,0.19160963680443105,0.001151013021547204,0.672485926075341,0.08495267095079943,0.0,0.0,0.052193190187377204,0.19098150073341413,0.00034244636026917804,0.1906697113149009,0.0,0.4545298270333868,0.0001928561075387841,0.1902132159391918,0.00046685374895501187,0.00011472671379323674,0.0007918441352382544,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0014736050800875954,0.0,0.09061317673372674,0.1087707889032778,0.0,0.1248790805015999,0.4543615238984878,0.3840835406752599,0.0,0.023294629459036213,0.0,0.1905428168346899,0.0011300422286303893,0.476805255840994,0.08459107053752352,0.0001018943632340368,0.0,0.051656993367933404,0.8006065814630189,0.0004470900271437773,0.5013094178187865,0.00026002822797721294,0.4544075106687981,0.0,0.7990837048657562,0.0001680659599212272,0.0003643998446708171,0.00014293209650414183,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9939896074699592,0.0015692610838745984,0.025180610909741153,0.0006980862290695535,0.0,0.2497955777310177,0.45483428504071044,0.7695465560034488,9.670186845287887e-05,0.02357011255976825,0.0,0.0035375455831093768,1.7459464851544244e-05,0.8117124023562622,0.08798622598938015,0.10059124697203542,0.0,0.022103404384022828,0.0020289290485734418,0.0,0.0047899093885905375,0.0062084130877124956,0.0012627333178441187,0.0,0.020042708989870928,0.0,0.0,2.9336234075472633e-05,DDOS_Slowloris,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0013432086143043303,0.00015492975581368258,0.09087862610386888,0.10948299016216675,0.0,0.12495374385590251,0.45470101349184244,0.38473913494060374,6.472636532004151e-05,0.02293698277336571,0.0004417557118719256,0.9979638232166785,0.0009142846131728926,0.9930390426047508,0.08485333411531332,0.0,0.00013833194805730597,0.05220465716461639,0.998162133996775,0.00058896100428245,1.0,0.0001437184040068476,0.45393755513531575,0.00017085274890311998,0.9976848888145298,0.0006051959173464609,0.00047611499411936086,0.0002978233135488848,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0003003535504596576,0.08194266399392788,0.029610514818408568,0.041483173461674974,0.0,0.00044788141891261257,0.18151629155476637,0.15310940258815747,5.24279803030775e-05,0.009079118023656137,0.000192656857176697,0.0,0.0,0.663044989581992,0.027398506751290384,0.00047630294973054584,0.0,0.03766089293511552,4.4260268772902304e-05,0.0,0.0,0.0,0.001970446015405898,0.0,0.0,4.857393625952111e-05,0.0,0.0429630794341767,ARP_poisioning,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.133265068530841e-05,0.0009562954972143824,0.025860819897393646,0.030317407402644103,0.0,0.0002390172703636528,0.18139290535091765,0.15341260372992072,0.00018034174044379107,0.011815052608231555,0.0,0.0,0.0,0.8853283901233069,0.021609743543907295,0.00019764535357194647,0.0,0.028652439023145234,0.036085804904430835,0.03504922373198534,0.0,0.0,0.1817862473872848,4.719682847593933e-05,0.0,0.0005330484884960874,0.00019165877848576466,0.030569694929705193,Thing_Speak,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.000701682554878396,0.00041499092476136634,0.09087582539417852,0.10989731768349936,0.0,0.1252245566091497,0.4545612975906836,0.384603442108842,3.636117676322395e-06,0.0240641591777576,0.0004953213310378752,0.25030537986621143,0.0009166997783143941,0.9687668864443761,0.0844775876923711,0.00012595240891272598,0.0,0.051904858488239634,0.24415204680212138,0.0,0.2504827242963557,0.00010947298970025382,0.4546073969305567,0.0,0.2448749362380675,0.00018279514840155035,0.00031586165985081284,0.0006253829389106772,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0013952917625268254,4.7984143069092916e-05,0.09140866368318876,0.1093464141338526,0.0,0.12492421696827957,0.45485496488851834,0.38474458530975986,0.0,0.023886387803476235,0.0,0.9985258837643126,0.0007885783770986592,0.7667794376637972,0.08461090074390333,0.0,0.0,0.05190986964487233,0.9986849424661014,0.0,0.9998539635501582,0.0,0.45469497066878334,4.209644546385217e-05,1.0,0.0001269396576606303,0.00045533150793599926,0.0,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0010840576767519087,0.0,0.09131953467585947,0.10966034459661278,0.0,0.12512487765206218,0.45470270180976163,0.3843895427394972,0.00028789270628975,0.023549581108126855,0.0,0.7989360217134481,0.000715760444612474,0.3560996657485757,0.08441477972483068,8.071606515113762e-05,0.0,0.052338346052522945,0.7995432423404294,0.0001648783639622497,0.44128977353016563,0.0002525857696628431,0.4549341603969982,0.000117316252033983,0.7968057264092404,0.00047593002024981566,0.0,6.501487330257745e-05,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0008889601641111311,0.00047217924645875215,0.09155263275323328,0.11007905085400166,0.0,0.12481838753444421,0.45454405732877273,0.3844837182615882,0.0,0.0235495887127649,0.0002905018786438986,0.23499382330175528,0.000907854058077123,0.8505043897509601,0.08537464734745007,1.7965423097720455e-05,0.00015223928349967076,0.05170107403366931,0.23477111051891536,0.0,0.23646039463769966,0.0,0.45420806481767123,0.0002203489925244927,0.2352839147821994,0.00015441248650647387,0.0003525330655118358,0.0008077671613379602,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0004661797412760031,0.0008634194496581793,0.028399258813825996,0.03281584823291143,0.0,0.0003596636842749811,0.1820680320935888,0.15496346724654736,2.655536938048547e-05,0.015148470837641561,0.0,0.0,0.0,0.8231629829125741,0.022316070693283736,0.00012438516154767722,0.00010244604904971537,0.04045506843851372,0.0011171969684641723,0.05712861597570498,0.00010380015538779267,3.6689844685153814e-05,0.18584786899988537,0.0,0.0,0.0003232959074146377,0.0,0.03878753649625806,Thing_Speak,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001971386103160745,0.0023577995986238656,0.043103046992172656,0.04573653606061766,0.0,0.00045866462038896444,0.18189860054996604,0.15307776893961147,0.0,0.011272343977090735,0.001588682137879547,0.0,0.0001259488314501408,0.6310313752322894,0.03312150788025363,0.0,0.00048692609137522287,0.041733941318644094,0.0,0.0334248841498165,0.0,0.0,0.1822372015453271,0.0,0.0,7.131417748536843e-05,0.0006316984354910265,0.04433484521233683,Thing_Speak,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9768719395786783,0.0062095899427734615,0.10241409260044056,0.000898165356355649,0.0,0.25076357627736784,0.725869566370986,0.7703741208502892,0.0011491414583318352,0.2747721279123527,7.825219530498659e-05,0.0,0.0008148094488753868,0.7704739134307804,0.3707494041878706,0.199859066375247,0.0,0.2255157618877206,0.0006554140794266085,0.23957705036076063,0.0,0.0065680384763465455,0.9075783031627224,0.0,0.0010594464762295722,0.0024097909923368457,0.0009085290021149336,2.4109066867438554e-06,ARP_poisioning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0013193014934334188,0.0004144629825565422,0.09115685712172894,0.10945712800401293,0.0,0.12521329775905257,0.45457451231239504,0.3844171776580523,0.00019206171985093178,0.024153331377669635,0.0003724352822135527,0.7993382806356648,0.0007436119481203546,0.9196813142220757,0.08417981516157495,0.0,0.0,0.051797970391029576,0.4441151530746654,0.0,0.4452554285311188,5.994567604411332e-05,0.45453082835935193,0.00037258467029464376,0.7983113872927154,0.0005637326560792905,0.0001044845904970949,0.0,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0009877306835924442,0.0005790584174905841,0.0912881179858178,0.1100328029574683,0.0,0.12480097392095002,0.4546543418976666,0.38464140999072666,0.0002111433643675224,0.023404622723742854,0.000314158075810983,0.00027630664165193984,0.00042029966347984676,0.8384517135559454,0.08460639347757093,0.00013782646007689357,0.00022248511469584426,0.052265358042098496,0.022830164937572207,0.00011158921691520865,0.23549933082635832,0.0005443775638052757,0.45450527644304345,8.073287971025318e-05,0.23433684057318627,0.0005608627186224343,0.00016384090422002953,0.0004938522930139953,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0006569645978861522,0.0005237228133287861,0.09158205691793306,0.10915471234045819,0.0,0.12527972265907616,0.4545275788779725,0.3845632442584736,0.0,0.023926137506647478,0.00018675902753394278,0.10187366980517526,0.00048204140304473957,0.6717893608827045,0.08446849776614483,0.0,0.0,0.05193033659023519,0.06533027540556587,0.0003335565068162164,0.11646609050578297,0.0,0.4541845834319711,0.0,0.24122385459748472,0.00016745494996016052,4.5226462529152115e-05,0.0001447401751610595,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0012154384594410402,0.0,0.09091914491525058,0.10994728894788226,0.0,0.12469437064450181,0.45455221625202874,0.38487108323517794,0.00014709094070130069,0.024034154734083015,0.0007508344992986834,0.4446798902824685,0.000994113962999127,0.5898198772122144,0.08434286882370354,0.00013277988652811006,4.071812253826925e-05,0.051774760867310705,0.442834222498076,0.0,0.4445293876856059,0.00019670942571326107,0.45548456966159534,0.0,0.3153356687932758,0.00012289568874503107,0.00046277511860032695,0.0004874477066006563,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.016439415313036963,0.01638224153815568,0.0002389697179618006,0.0,1.0,8.454717937546793e-05,0.45477367874742924,0.3846969625056396,0.0,2.1050875217193465e-06,0.00022045122796194975,0.0,0.015759266421500426,0.5415685675334685,0.0016107284796851487,0.09918080835002346,0.0,0.0008205488254171243,0.031053095038862145,0.0005596990157251791,0.07930079516459049,0.00038090130124488126,0.4544177261053942,0.00015496479975283132,0.047868353777179684,0.0001974165668554998,0.0,0.00038801531438901327,NMAP_XMAS_TREE_SCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9800176366354676,0.028671941507473486,0.008365727060952696,0.0,0.0,0.24973123962595906,0.7273429040882133,0.7691799841613388,0.0,0.006048192956405286,3.9398879356796314e-05,0.0,0.0078697403410822,0.6664828390433185,0.016826735468176486,0.0,0.007196866108999582,0.007059168897902948,0.0007172668931323656,0.0049020468475884605,0.0,0.0036432870367325114,0.9045077668758607,0.0,6.809884214476803e-05,0.0,0.005657867281065777,0.0004218752903528009,MQTT_Publish,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0008398954262837205,0.0005888843752568041,0.09116584325564288,0.10988828120678874,0.0,0.1249711461970266,0.45459058536653324,0.38450328412791296,0.0,0.023469228356583483,0.00021706065516662696,0.23464221697505996,0.0004445697914625655,0.5221660312304489,0.08495764029341016,0.0,0.00023651789620811163,0.05206524268575537,0.24123995645372004,0.0003168035789887865,0.23558794933714733,0.0,0.4543767940837486,0.0,0.23898093166268486,0.0,0.00041109359048748656,0.0004751940606939904,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9765005129430704,0.040306616627407296,0.010738181504310888,0.0,0.0,0.24977785053288118,0.7266111032457896,0.7705158121302257,0.0,0.0018858397045795443,0.0010933710918933587,0.00019475423173867697,0.00816421836547954,0.6791434183962038,0.014194882340591356,0.0,0.007308259888120116,0.00913265102731797,0.0021458021956674797,0.0051127953824059175,0.00015373502005420895,0.003743907394250348,0.9065926857745845,0.0,0.0,0.0,0.005644552606503894,0.00045713960070956923,MQTT_Publish,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.00038941326965340927,0.0013006494988036296,0.031211655117542366,0.04607795487379515,0.0,0.0,0.18139217402352487,0.1540704234194894,0.00020108065709584626,0.015531148219702928,0.0,0.00015815678536833456,0.0,0.5650599512896747,0.028842247826987938,0.00031952961827533537,0.0,0.05843206806871668,0.0007459753665470291,0.061608538652901584,0.0005734556402924931,0.0,0.18364211093090796,0.0,0.002434472234437264,0.0004977325739671787,0.00012857935569300782,0.04285388279554022,ARP_poisioning,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0010583900444648105,0.04915274126943627,0.04498302359538129,0.0,0.0,0.1818004669733933,0.1534928896226392,2.269536643654708e-05,0.013356891448235268,0.00040680677681146184,0.0024385275555040245,0.0,0.5204309126069409,0.03364044874213684,0.00020750493479143866,0.0001005054900063378,0.15853128520737436,0.06475711655796446,0.07025910533512628,0.0014243606109410564,0.0,0.1828580858612687,0.0,0.0010362432414952468,0.0002712335399236614,0.00042668269965354295,0.04239023693197781,ARP_poisioning,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0007667405859289068,0.00023762379628281802,0.09117200583417316,0.10915930279852844,0.0,0.12509325176301186,0.45465159746541794,0.384290221750894,1.827396208771617e-05,0.022992921542145824,0.0,0.23471044090346008,0.0006255504562126993,0.2691444546862134,0.08403595938090964,4.3766838964472676e-05,0.0,0.05189302571133633,0.238116552508839,0.0006250256649721341,0.236008962958882,0.0,0.4549204374381097,0.0,0.23842578463705388,0.00025272036956171576,0.0,0.0,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0004163718911675261,0.0013895882398091372,0.03653771395986865,0.042304892784353405,0.0,0.0004576371603265393,0.18117169991699617,0.15313642614725284,8.290940589300638e-05,0.03867019844205686,0.0,0.0027108055833700902,0.0,0.5528280788485761,0.030987304747846948,0.00012491453488441977,0.0,0.07465154992793763,0.0026912166951939273,0.060159997518479946,0.0,0.00011294876874879236,0.18155872833359385,1.7819954245394555e-05,0.0012090180606560248,2.6800525508606575e-06,0.0,0.04241827623511119,ARP_poisioning,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0012330152773869832,5.064508562389511e-07,0.09087145807300075,0.10930398789036395,0.0,0.12494643376087085,0.4546856356960815,0.3844751613390383,0.0,0.023923488001789693,0.00031577522047549427,0.23472414367944017,0.0008037697670621299,0.02273868147903205,0.0843510153062254,0.0,0.0,0.05224194599853669,0.23409003373440723,0.0004961977004754843,0.23527306873768425,0.00017953576853186988,0.4552054608093131,0.00012401327355536106,0.23486723599141815,0.00010004379062313106,0.0,0.0005569792753821893,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.435031232448433e-05,0.0011743569775912685,0.028588984226493454,0.03511222420838579,0.0,0.0002776570863397034,0.18125683779412174,0.15308082585626173,0.0,0.03424249292577739,0.00010250161846290288,0.0012409076698266584,0.0,0.7421897526951566,0.029584391890157984,0.00030104092574355823,0.0,0.050257418374752755,0.002005803615550606,0.05811193809289665,0.0006270695741187852,0.0,0.18088486220744504,0.00029866343515573486,0.001917899819799957,8.297097309858228e-05,0.0,0.042354375614719886,ARP_poisioning,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0014988594387253,0.0012442932136563212,0.00041109563908255434,0.0,0.0,0.45099847102962254,0.3809174489051104,0.0006173618286724699,0.10794527652416126,0.0015462883614658042,0.0,0.0,0.05632058049472001,0.0,0.00015723759857573695,0.0005137298142829459,0.27664403830785594,0.0,0.38162629033021567,0.0,0.0,0.1809673354655782,0.0,0.0,0.000248481485916653,0.0002449558362978358,0.11524596358912445,ARP_poisioning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0009745024044497157,0.00024342285926632192,0.09119138383385939,0.11001962213366527,0.0,0.12461572864239391,0.454587281015591,0.3848472069726177,0.0,0.025442877668056696,0.000148140245315388,0.496997098647224,0.015171306215868369,0.5157008395341736,0.00120168057374396,0.0,0.0002453136137939243,0.05167906745410851,0.49943013492684163,0.0004737428237626051,0.5025441436938262,0.0,0.4550262956945237,0.0,0.11739177602333584,0.0,0.0007014673521081761,0.0006878884279733666,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0010949574520220044,0.00017474172471449424,0.09054313094635749,0.10901742863530058,0.0,0.12507125420407822,0.45431820088476954,0.3838070609126532,0.0002128212576658951,0.022694437356790907,3.154760368821182e-05,0.9997378309247472,0.0009207359501972389,0.6774930662401352,0.08459133148506388,0.0,0.0,0.05217658157382482,1.0,0.0004760625349980314,1.0,0.00033069744233582446,0.4546060357586737,0.0,1.0,0.0004325898785657365,0.0,0.0,DOS_SYN_Hping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2681643917374447,0.02474257207367197,0.03432726048514748,0.0,0.00046988393031930265,0.1827299081147435,0.1543552765228127,0.0001141319139050233,0.0,0.0001987264788749362,0.0,4.7401101854255474e-05,0.9783639465531844,0.025007460450536347,0.0005371428941879204,0.0,0.2232729236266548,0.0,0.0,0.0,0.0,0.0005957949628512132,0.0,0.0,0.00036140375510555745,0.0,0.03391699783095441,NMAP_UDP_SCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
